OBJECTID,SA2011,node_dist,stop_dist,centre_in,node_in,stop_in,iso_cutoff,iso_date,iso_type,iso_hectar,centre_X,centre_Y,node_X,node_Y,stop_X,stop_Y,SHAPE_Length,SHAPE_Area
13027,N00003257,21,116,1,1,1,2700,12/6/2022,from_centroid,14895,325403.84,366198.84,325408.81,366219.67,325513.71,366236.06,152195.7277,50255270.33
13028,N00003257,21,116,1,1,1,3600,12/6/2022,from_centroid,31494,325403.84,366198.84,325408.81,366219.67,325513.71,366236.06,312981.0337,106256726.3
13029,N00003258,16,23,1,1,1,900,12/6/2022,from_centroid,651,325681.83,366511.84,325680.85,366496.26,325694.7,366531.04,7897.896707,2204067.544
13030,N00003258,16,23,1,1,1,1800,12/6/2022,from_centroid,4176,325681.83,366511.84,325680.85,366496.26,325694.7,366531.04,41006.8276,14095288.57
13031,N00003258,16,23,1,1,1,2700,12/6/2022,from_centroid,9402,325681.83,366511.84,325680.85,366496.26,325694.7,366531.04,100834.67,31726849.12
13032,N00003258,16,23,1,1,1,3600,12/6/2022,from_centroid,20076,325681.83,366511.84,325680.85,366496.26,325694.7,366531.04,235953.6721,67743466.76
13033,N00003259,36,41,1,1,1,900,12/6/2022,from_centroid,800,325548.84,365961.84,325584.27,365965.02,325587.01,365946.76,13675.43751,2702330.707
13034,N00003259,36,41,1,1,1,1800,12/6/2022,from_centroid,6474,325548.84,365961.84,325584.27,365965.02,325587.01,365946.76,68915.07038,21839238.18
13035,N00003259,36,41,1,1,1,2700,12/6/2022,from_centroid,17124,325548.84,365961.84,325584.27,365965.02,325587.01,365946.76,175834.4963,57798351.7
13036,N00003259,36,41,1,1,1,3600,12/6/2022,from_centroid,35457,325548.84,365961.84,325584.27,365965.02,325587.01,365946.76,360198.6401,119629438
13037,N00003260,19,58,1,1,1,900,12/6/2022,from_centroid,1216,325304.84,366053.84,325323.92,366054.21,325282.01,366000.76,17296.74369,4105274.503
13038,N00003260,19,58,1,1,1,1800,12/6/2022,from_centroid,7390,325304.84,366053.84,325323.92,366054.21,325282.01,366000.76,81985.85301,24928556.11
13039,N00003260,19,58,1,1,1,2700,12/6/2022,from_centroid,17938,325304.84,366053.84,325323.92,366054.21,325282.01,366000.76,181002.9972,60517959.91
13040,N00003260,19,58,1,1,1,3600,12/6/2022,from_centroid,36783,325304.84,366053.84,325323.92,366054.21,325282.01,366000.76,353898.6755,124089436.3
13041,N00003261,17,181,1,1,0,900,12/6/2022,from_centroid,356,325734.84,366106.84,325749.95,366099.03,325667.81,366275.22,6250.458057,1201304.114
13042,N00003261,17,181,1,1,0,1800,12/6/2022,from_centroid,3719,325734.84,366106.84,325749.95,366099.03,325667.81,366275.22,42319.34703,12547696.57
13043,N00003261,17,181,1,1,0,2700,12/6/2022,from_centroid,9920,325734.84,366106.84,325749.95,366099.03,325667.81,366275.22,119669.196,33478429.19
13044,N00003261,17,181,1,1,0,3600,12/6/2022,from_centroid,18691,325734.84,366106.84,325749.95,366099.03,325667.81,366275.22,230628.8534,63041253.77
13045,N00003262,17,775,1,1,1,900,12/6/2022,from_centroid,248,328102.96,360169.81,328093.65,360155.59,328646.01,360722.82,5121.225613,840222.3785
13046,N00003262,17,775,1,1,1,1800,12/6/2022,from_centroid,2925,328102.96,360169.81,328093.65,360155.59,328646.01,360722.82,55872.10978,9908624.648
13047,N00003262,17,775,1,1,1,2700,12/6/2022,from_centroid,6710,328102.96,360169.81,328093.65,360155.59,328646.01,360722.82,114639.2262,22713596.7
13048,N00003262,17,775,1,1,1,3600,12/6/2022,from_centroid,12229,328102.96,360169.81,328093.65,360155.59,328646.01,360722.82,189130.9576,41378356.26
13049,N00003263,8,1351,1,1,1,900,12/6/2022,from_centroid,218,331637.02,358264.8,331637.77,358273.25,330313.6,357993.5,4046.728298,739551.5143
13050,N00003263,8,1351,1,1,1,1800,12/6/2022,from_centroid,580,331637.02,358264.8,331637.77,358273.25,330313.6,357993.5,10819.77198,1964282.662
13051,N00003263,8,1351,1,1,1,2700,12/6/2022,from_centroid,618,331637.02,358264.8,331637.77,358273.25,330313.6,357993.5,11335.9131,2094086.488
13052,N00003263,8,1351,1,1,1,3600,12/6/2022,from_centroid,618,331637.02,358264.8,331637.77,358273.25,330313.6,357993.5,11335.9131,2094086.488
13053,N00003264,13,1783,1,1,1,900,12/6/2022,from_centroid,112,328522,357865.8,328510.2,357870.1,330300.01,357993.85,2901.505773,381882.9445
13054,N00003264,13,1783,1,1,1,1800,12/6/2022,from_centroid,369,328522,357865.8,328510.2,357870.1,330300.01,357993.85,6492.07841,1251313.747
13055,N00003264,13,1783,1,1,1,2700,12/6/2022,from_centroid,369,328522,357865.8,328510.2,357870.1,330300.01,357993.85,6492.07841,1251313.747
13056,N00003264,13,1783,1,1,1,3600,12/6/2022,from_centroid,369,328522,357865.8,328510.2,357870.1,330300.01,357993.85,6492.07841,1251313.747
13057,N00003265,11,871,1,1,0,900,12/6/2022,from_centroid,213,332207.06,356067.79,332204.53,356078.94,331565.01,355479.87,4455.51796,720647.1325
13058,N00003265,11,871,1,1,0,1800,12/6/2022,from_centroid,2444,332207.06,356067.79,332204.53,356078.94,331565.01,355479.87,45952.02466,8287127.102
13059,N00003265,11,871,1,1,0,2700,12/6/2022,from_centroid,4341,332207.06,356067.79,332204.53,356078.94,331565.01,355479.87,82368.42525,14710975.8
13060,N00003265,11,871,1,1,0,3600,12/6/2022,from_centroid,7460,332207.06,356067.79,332204.53,356078.94,331565.01,355479.87,142778.3837,25289028.69
13061,N00003266,8,1652,1,1,0,900,12/6/2022,from_centroid,311,330111.95,361759.82,330105.05,361762.78,329041.01,360502.82,4761.75981,1049682.222
13062,N00003266,8,1652,1,1,0,1800,12/6/2022,from_centroid,1195,330111.95,361759.82,330105.05,361762.78,329041.01,360502.82,15836.14904,4045085.546
13063,N00003266,8,1652,1,1,0,2700,12/6/2022,from_centroid,1195,330111.95,361759.82,330105.05,361762.78,329041.01,360502.82,15836.14904,4045085.546
13064,N00003266,8,1652,1,1,0,3600,12/6/2022,from_centroid,1195,330111.95,361759.82,330105.05,361762.78,329041.01,360502.82,15836.14904,4045085.546
13065,N00003267,10,1633,1,1,0,900,12/6/2022,from_centroid,331,331645.99,360003.81,331638.72,359996.99,330194,359257.84,6151.661715,1118487.395
13066,N00003267,10,1633,1,1,0,1800,12/6/2022,from_centroid,835,331645.99,360003.81,331638.72,359996.99,330194,359257.84,13409.38178,2822006.305
13067,N00003267,10,1633,1,1,0,2700,12/6/2022,from_centroid,835,331645.99,360003.81,331638.72,359996.99,330194,359257.84,13409.38178,2822006.305
13068,N00003267,10,1633,1,1,0,3600,12/6/2022,from_centroid,835,331645.99,360003.81,331638.72,359996.99,330194,359257.84,13409.38178,2822006.305
13069,N00003268,12,755,1,1,1,900,12/6/2022,from_centroid,214,335047.98,362092.81,335049.93,362104.72,335747.95,361810.85,3911.309655,725500.7137
13070,N00003268,12,755,1,1,1,1800,12/6/2022,from_centroid,2423,335047.98,362092.81,335049.93,362104.72,335747.95,361810.85,37664.14899,8194541.541
13071,N00003268,12,755,1,1,1,2700,12/6/2022,from_centroid,5983,335047.98,362092.81,335049.93,362104.72,335747.95,361810.85,83686.28218,20253498.67
13072,N00003268,12,755,1,1,1,3600,12/6/2022,from_centroid,13914,335047.98,362092.81,335049.93,362104.72,335747.95,361810.85,196519.275,47165039.88
13073,N00003269,19,211,1,1,0,900,12/6/2022,from_centroid,1540,335481.01,360583.81,335483.47,360564.81,335687.95,360623.85,27845.94625,5210007.514
13074,N00003269,19,211,1,1,0,1800,12/6/2022,from_centroid,6587,335481.01,360583.81,335483.47,360564.81,335687.95,360623.85,78311.52185,22307790.52
13075,N00003269,19,211,1,1,0,2700,12/6/2022,from_centroid,16582,335481.01,360583.81,335483.47,360564.81,335687.95,360623.85,182632.3108,56220017.11
13076,N00003269,19,211,1,1,0,3600,12/6/2022,from_centroid,33324,335481.01,360583.81,335483.47,360564.81,335687.95,360623.85,374958.4078,113070879.2
13077,N00003270,68,968,1,1,1,900,12/6/2022,from_centroid,189,335100.05,357965.79,335148.1,357918.29,335928.96,358465.87,3758.694185,639451.1168
13078,N00003270,68,968,1,1,1,1800,12/6/2022,from_centroid,1094,335100.05,357965.79,335148.1,357918.29,335928.96,358465.87,27142.55298,3701678.578
13079,N00003270,68,968,1,1,1,2700,12/6/2022,from_centroid,2795,335100.05,357965.79,335148.1,357918.29,335928.96,358465.87,74599.7844,9471428.752
13080,N00003270,68,968,1,1,1,3600,12/6/2022,from_centroid,5877,335100.05,357965.79,335148.1,357918.29,335928.96,358465.87,153253.952,19928363.59
13081,N00003271,14,186,1,1,0,900,12/6/2022,from_centroid,376,324409.84,365436.84,324396.66,365441.12,324431.99,365621.18,5485.672487,1269719.115
13082,N00003271,14,186,1,1,0,1800,12/6/2022,from_centroid,5266,324409.84,365436.84,324396.66,365441.12,324431.99,365621.18,55486.24496,17780016.1
13083,N00003271,14,186,1,1,0,2700,12/6/2022,from_centroid,16219,324409.84,365436.84,324396.66,365441.12,324431.99,365621.18,166871.0039,54742837.49
13084,N00003271,14,186,1,1,0,3600,12/6/2022,from_centroid,29636,324409.84,365436.84,324396.66,365441.12,324431.99,365621.18,303071.5147,100034660
13085,N00003272,18,133,1,1,1,900,12/6/2022,from_centroid,207,324502.85,365217.84,324518.68,365208.66,324370.57,365234.19,4644.144968,697177.146
13086,N00003272,18,133,1,1,1,1800,12/6/2022,from_centroid,2926,324502.85,365217.84,324518.68,365208.66,324370.57,365234.19,25879.73496,9884075.592
13087,N00003272,18,133,1,1,1,2700,12/6/2022,from_centroid,9636,324502.85,365217.84,324518.68,365208.66,324370.57,365234.19,102635.8883,32536088.68
13088,N00003272,18,133,1,1,1,3600,12/6/2022,from_centroid,24105,324502.85,365217.84,324518.68,365208.66,324370.57,365234.19,225042.8092,81369949.03
13089,N00003273,19,56,1,1,1,900,12/6/2022,from_centroid,265,324131.85,365185.84,324132.17,365204.95,324181.52,365160.34,4258.817223,895244.41
13090,N00003273,19,56,1,1,1,1800,12/6/2022,from_centroid,3183,324131.85,365185.84,324132.17,365204.95,324181.52,365160.34,27530.09264,10754531.72
13091,N00003273,19,56,1,1,1,2700,12/6/2022,from_centroid,9504,324131.85,365185.84,324132.17,365204.95,324181.52,365160.34,105289.419,32090215.32
13092,N00003273,19,56,1,1,1,3600,12/6/2022,from_centroid,24121,324131.85,365185.84,324132.17,365204.95,324181.52,365160.34,237188.7664,81439625.08
13093,N00003274,22,52,1,1,1,900,12/6/2022,from_centroid,424,324735.85,365168.84,324728.22,365147.82,324771.02,365206.76,9001.80572,1432354.1
13094,N00003274,22,52,1,1,1,1800,12/6/2022,from_centroid,3874,324735.85,365168.84,324728.22,365147.82,324771.02,365206.76,42738.32098,13092707.7
13095,N00003274,22,52,1,1,1,2700,12/6/2022,from_centroid,11798,324735.85,365168.84,324728.22,365147.82,324771.02,365206.76,131245.5094,39830397.28
13096,N00003274,22,52,1,1,1,3600,12/6/2022,from_centroid,27970,324735.85,365168.84,324728.22,365147.82,324771.02,365206.76,265168.392,94419778.38
13097,N00003275,17,192,1,1,1,900,12/6/2022,from_centroid,454,324741.85,365502.84,324751.99,365517.01,324776.32,365314.18,7295.127065,1530661.529
13098,N00003275,17,192,1,1,1,1800,12/6/2022,from_centroid,7010,324741.85,365502.84,324751.99,365517.01,324776.32,365314.18,77173.72678,23657789.72
13099,N00003275,17,192,1,1,1,2700,12/6/2022,from_centroid,20820,324741.85,365502.84,324751.99,365517.01,324776.32,365314.18,209069.9828,70240815.31
13100,N00003275,17,192,1,1,1,3600,12/6/2022,from_centroid,38415,324741.85,365502.84,324751.99,365517.01,324776.32,365314.18,379955.9594,129635371.8
13101,N00003276,11,85,1,1,1,900,12/6/2022,from_centroid,520,324486.83,366257.84,324495.09,366264.96,324478.44,366342.22,11971.85681,1763253.758
13102,N00003276,11,85,1,1,1,1800,12/6/2022,from_centroid,7113,324486.83,366257.84,324495.09,366264.96,324478.44,366342.22,80234.8826,24003569.09
13103,N00003276,11,85,1,1,1,2700,12/6/2022,from_centroid,21364,324486.83,366257.84,324495.09,366264.96,324478.44,366342.22,219725.4244,72077802.67
13104,N00003276,11,85,1,1,1,3600,12/6/2022,from_centroid,43219,324486.83,366257.84,324495.09,366264.96,324478.44,366342.22,405227.2835,145913587.2
13105,N00003277,28,110,1,1,1,900,12/6/2022,from_centroid,1346,324756.84,366042.84,324742.28,366018.96,324661.01,365989.75,20372.21924,4543936.815
13106,N00003277,28,110,1,1,1,1800,12/6/2022,from_centroid,9381,324756.84,366042.84,324742.28,366018.96,324661.01,365989.75,102847.3871,31639960.41
13107,N00003277,28,110,1,1,1,2700,12/6/2022,from_centroid,25540,324756.84,366042.84,324742.28,366018.96,324661.01,365989.75,258956.1852,86190613.9
13108,N00003277,28,110,1,1,1,3600,12/6/2022,from_centroid,50559,324756.84,366042.84,324742.28,366018.96,324661.01,365989.75,478367.7263,170711377.4
13109,N00003278,17,40,1,1,1,900,12/6/2022,from_centroid,808,324448.84,365801.84,324464.34,365808.7,324442.02,365841.75,9642.905418,2736014.191
13110,N00003278,17,40,1,1,1,1800,12/6/2022,from_centroid,8435,324448.84,365801.84,324464.34,365808.7,324442.02,365841.75,92513.27608,28478221.22
13111,N00003278,17,40,1,1,1,2700,12/6/2022,from_centroid,24589,324448.84,365801.84,324464.34,365808.7,324442.02,365841.75,236040.6701,83027109.56
13112,N00003278,17,40,1,1,1,3600,12/6/2022,from_centroid,43328,324448.84,365801.84,324464.34,365808.7,324442.02,365841.75,414731.6022,146301172
13113,N00003279,27,48,1,1,1,900,12/6/2022,from_centroid,807,324602.84,365668.84,324621.95,365649.9,324576.45,365628.33,10110.59361,2722669.522
13114,N00003279,27,48,1,1,1,1800,12/6/2022,from_centroid,8812,324602.84,365668.84,324621.95,365649.9,324576.45,365628.33,98065.93807,29751273.45
13115,N00003279,27,48,1,1,1,2700,12/6/2022,from_centroid,24890,324602.84,365668.84,324621.95,365649.9,324576.45,365628.33,244512.4092,84017874.15
13116,N00003279,27,48,1,1,1,3600,12/6/2022,from_centroid,44458,324602.84,365668.84,324621.95,365649.9,324576.45,365628.33,418721.0413,150107510.4
13117,N00003280,13,277,1,1,1,900,12/6/2022,from_centroid,799,324760.82,366701.85,324761.04,366688.47,324782.23,366425.53,19638.8688,2697351.592
13118,N00003280,13,277,1,1,1,1800,12/6/2022,from_centroid,6219,324760.82,366701.85,324761.04,366688.47,324782.23,366425.53,72017.637,20972125.75
13119,N00003280,13,277,1,1,1,2700,12/6/2022,from_centroid,15774,324760.82,366701.85,324761.04,366688.47,324782.23,366425.53,172098.1941,53202278.18
13120,N00003280,13,277,1,1,1,3600,12/6/2022,from_centroid,33432,324760.82,366701.85,324761.04,366688.47,324782.23,366425.53,317649.2003,112776543.5
13121,N00003281,12,186,1,1,1,900,12/6/2022,from_centroid,1073,324516.79,368589.85,324522.23,368578.95,324458,368413.73,23408.34876,3616757.989
13122,N00003281,12,186,1,1,1,1800,12/6/2022,from_centroid,7380,324516.79,368589.85,324522.23,368578.95,324458,368413.73,80874.61597,24894442.87
13123,N00003281,12,186,1,1,1,2700,12/6/2022,from_centroid,15212,324516.79,368589.85,324522.23,368578.95,324458,368413.73,146239.71,51289197.54
13124,N00003281,12,186,1,1,1,3600,12/6/2022,from_centroid,28476,324516.79,368589.85,324522.23,368578.95,324458,368413.73,213914.7335,95976325.85
13125,N00003282,36,224,1,1,1,900,12/6/2022,from_centroid,698,324079.84,365698.84,324062.04,365667.08,324118.53,365918.96,11173.33823,2362658.218
13126,N00003282,36,224,1,1,1,1800,12/6/2022,from_centroid,7784,324079.84,365698.84,324062.04,365667.08,324118.53,365918.96,81639.55129,26267967.61
13127,N00003282,36,224,1,1,1,2700,12/6/2022,from_centroid,22493,324079.84,365698.84,324062.04,365667.08,324118.53,365918.96,218232.765,75930551.54
13128,N00003282,36,224,1,1,1,3600,12/6/2022,from_centroid,40392,324079.84,365698.84,324062.04,365667.08,324118.53,365918.96,386545.671,136347683.1
13129,N00003283,17,116,1,0,1,900,12/6/2022,from_centroid,2160,327134.89,363890.83,327152.19,363890.78,327160,364003.78,31081.26912,7312980.889
13130,N00003283,17,116,1,0,1,1800,12/6/2022,from_centroid,21147,327134.89,363890.83,327152.19,363890.78,327160,364003.78,219550.0787,71512950.09
13131,N00003283,17,116,1,0,1,2700,12/6/2022,from_centroid,48117,327134.89,363890.83,327152.19,363890.78,327160,364003.78,473526.8026,162635152.9
13132,N00003283,17,116,1,0,1,3600,12/6/2022,from_centroid,71700,327134.89,363890.83,327152.19,363890.78,327160,364003.78,671462.9099,242367349.6
13133,N00003284,18,104,1,1,0,900,12/6/2022,from_centroid,2062,327307.89,363968.83,327316.53,363952.74,327310,364072.78,31490.34142,6969781.456
13134,N00003284,18,104,1,1,0,1800,12/6/2022,from_centroid,21406,327307.89,363968.83,327316.53,363952.74,327310,364072.78,217994.2494,72367623.36
13135,N00003284,18,104,1,1,0,2700,12/6/2022,from_centroid,47743,327307.89,363968.83,327316.53,363952.74,327310,364072.78,460843.6199,161336214.7
13136,N00003284,18,104,1,1,0,3600,12/6/2022,from_centroid,70653,327307.89,363968.83,327316.53,363952.74,327310,364072.78,655055.2763,238742541.6
13137,N00003285,12,99,1,1,1,900,12/6/2022,from_centroid,2175,327307.89,363851.83,327304.45,363863.5,327223,363801.78,30261.39111,7352629.661
13138,N00003285,12,99,1,1,1,1800,12/6/2022,from_centroid,19735,327307.89,363851.83,327304.45,363863.5,327223,363801.78,210992.8978,66722191.89
13139,N00003285,12,99,1,1,1,2700,12/6/2022,from_centroid,45646,327307.89,363851.83,327304.45,363863.5,327223,363801.78,453551.508,154305298.5
13140,N00003285,12,99,1,1,1,3600,12/6/2022,from_centroid,68536,327307.89,363851.83,327304.45,363863.5,327223,363801.78,626896.721,231663557.7
13141,N00003286,19,95,1,1,1,900,12/6/2022,from_centroid,755,326994.89,363606.83,326981.82,363593.2,327062.2,363540.03,16333.72724,2556520.57
13142,N00003286,19,95,1,1,1,1800,12/6/2022,from_centroid,11794,326994.89,363606.83,326981.82,363593.2,327062.2,363540.03,145297.947,39874826.89
13143,N00003286,19,95,1,1,1,2700,12/6/2022,from_centroid,30243,326994.89,363606.83,326981.82,363593.2,327062.2,363540.03,343358.9194,102252911.2
13144,N00003286,19,95,1,1,1,3600,12/6/2022,from_centroid,48021,326994.89,363606.83,326981.82,363593.2,327062.2,363540.03,502890.2463,162288351.9
13145,N00003287,21,119,1,1,0,900,12/6/2022,from_centroid,1717,327524.9,363685.83,327525.65,363665.34,327463.19,363584.2,24679.56624,5807358.778
13146,N00003287,21,119,1,1,0,1800,12/6/2022,from_centroid,14116,327524.9,363685.83,327525.65,363665.34,327463.19,363584.2,165695.043,47734074.35
13147,N00003287,21,119,1,1,0,2700,12/6/2022,from_centroid,33868,327524.9,363685.83,327525.65,363665.34,327463.19,363584.2,349561.8465,114486782.4
13148,N00003287,21,119,1,1,0,3600,12/6/2022,from_centroid,54261,327524.9,363685.83,327525.65,363665.34,327463.19,363584.2,498964.3953,183379428.8
13149,N00003288,29,30,1,1,0,900,12/6/2022,from_centroid,2198,327394.9,363579.83,327389.73,363551.15,327366.87,363590.95,30077.84442,7431899.611
13150,N00003288,29,30,1,1,0,1800,12/6/2022,from_centroid,15508,327394.9,363579.83,327389.73,363551.15,327366.87,363590.95,179694.2805,52473068.25
13151,N00003288,29,30,1,1,0,2700,12/6/2022,from_centroid,37378,327394.9,363579.83,327389.73,363551.15,327366.87,363590.95,396530.914,126406436.8
13152,N00003288,29,30,1,1,0,3600,12/6/2022,from_centroid,60521,327394.9,363579.83,327389.73,363551.15,327366.87,363590.95,577270.0935,204631093.9
13153,N00003289,32,233,1,1,0,900,12/6/2022,from_centroid,247,326509.9,362884.83,326507.03,362916.48,326300.64,362987.53,4065.448152,835233.374
13154,N00003289,32,233,1,1,0,1800,12/6/2022,from_centroid,5092,326509.9,362884.83,326507.03,362916.48,326300.64,362987.53,64148.33087,17218728.12
13155,N00003289,32,233,1,1,0,2700,12/6/2022,from_centroid,19969,326509.9,362884.83,326507.03,362916.48,326300.64,362987.53,214453.1739,67536068.67
13156,N00003289,32,233,1,1,0,3600,12/6/2022,from_centroid,34217,326509.9,362884.83,326507.03,362916.48,326300.64,362987.53,356377.4938,115716135
13157,N00003290,13,195,1,1,1,900,12/6/2022,from_centroid,387,325857.91,361899.83,325848.33,361908.03,325906.94,362088.3,8989.013785,1313257.086
13158,N00003290,13,195,1,1,1,1800,12/6/2022,from_centroid,6541,325857.91,361899.83,325848.33,361908.03,325906.94,362088.3,72445.05813,22115042.65
13159,N00003290,13,195,1,1,1,2700,12/6/2022,from_centroid,23242,325857.91,361899.83,325848.33,361908.03,325906.94,362088.3,213778.7563,78605879.9
